1000,0.50,10,7,183.978283ms,452.96393ms,50.843021ms,526.589033ms,65.218µs,18.761µs,37.505863ms,6.398097ms,46.41147ms,950.758µs,2.225379ms
1000,0.50,10,8,183.047074ms,538.066397ms,267.988668ms,13.69119ms,169.367405ms,88.760546ms,49.761µs,19.65µs,49.12445ms,49.626µs,2.84111ms
1000,0.50,10,9,185.207766ms,479.631363ms,314.601372ms,106.60645ms,25.766304ms,59.456237ms,44.806739ms,26.35411ms,65.547959ms,46.251µs,2.729841ms
1000,0.50,10,10,179.498847ms,666.723176ms,126.248418ms,67.61941ms,219.45911ms,53.908µs,22.551622ms,59.624µs,5.623959ms,7.832626ms,2.993469ms
1000,0.50,10,11,184.071247ms,713.643133ms,114.907226ms,37.851018ms,51.858µs,137.333895ms,67.896928ms,18.489508ms,18.015674ms,3.472982ms,2.515961ms
1000,0.50,10,12,194.076032ms,490.740937ms,146.790633ms,215.256144ms,13.628168ms,175.107274ms,23.675497ms,17.971498ms,40.545683ms,565.492µs,2.019342ms
1000,0.50,10,13,182.702372ms,721.404643ms,52.098µs,67.495744ms,131.658394ms,136.532548ms,24.449316ms,53.403µs,31.887887ms,44.559µs,5.641032ms
1000,0.50,10,14,182.720786ms,435.940248ms,109.883723ms,198.703579ms,268.464017ms,37.35181ms,11.833847ms,43.921µs,14.386078ms,38.873329ms,2.697077ms
1000,0.50,10,15,185.021087ms,595.618012ms,278.581444ms,59.761µs,94.516871ms,114.983691ms,51.166µs,15.263728ms,25.71269ms,3.737176ms,3.532338ms
1000,0.50,10,16,190.557721ms,822.763891ms,28.645151ms,46.085902ms,148.845297ms,47.961311ms,176.398µs,118.993µs,6.162368ms,24.779732ms,2.759315ms
1000,0.50,10,17,181.394269ms,757.717012ms,81.255162ms,23.882471ms,32.85202ms,114.305369ms,103.071609ms,51.234µs,1.98167ms,2.14321ms,2.644346ms
1000,0.50,10,18,178.411481ms,784.480671ms,37.606795ms,76.94928ms,75.242922ms,35.271789ms,27.569544ms,82.800661ms,64.403µs,32.676µs,2.201239ms
1000,0.50,10,19,182.366116ms,677.751434ms,316.338725ms,22.910218ms,17.362676ms,38.267289ms,103.849µs,20.332µs,30.166009ms,847.285µs,2.087863ms
1000,0.50,31,0,98.966706ms,481.313707ms,87.115625ms,167.604571ms,21.392238ms,156.815643ms,109.341µs,13.300957ms,18.239028ms,18.636742ms,6.756008ms
1000,0.50,31,1,99.358514ms,577.662073ms,150.313536ms,99.209µs,128.436283ms,83.229µs,48.46736ms,20.86431ms,6.704547ms,39.848175ms,9.797021ms
1000,0.50,31,2,99.724623ms,596.484755ms,182.200313ms,53.643403ms,73.994µs,20.261664ms,87.388377ms,21.437525ms,11.166139ms,9.609006ms,7.259384ms
1000,0.50,31,3,102.777346ms,595.903707ms,152.207948ms,52.932µs,23.753µs,123.721968ms,97.169361ms,93.1µs,27.202µs,3.62226ms,7.337596ms
1000,0.50,31,4,100.547682ms,393.696363ms,296.437899ms,6.292709ms,127.887754ms,9.781386ms,99.474944ms,22.250734ms,20.116585ms,13.02271ms,8.296626ms
1000,0.50,31,5,97.021387ms,510.7248ms,228.453921ms,102.283853ms,13.569164ms,33.375287ms,15.493154ms,37.445617ms,4.264602ms,25.215587ms,8.711481ms
1000,0.50,31,6,102.453708ms,557.579072ms,205.134453ms,108.818µs,24.578µs,85.988718ms,43.388495ms,47.633786ms,4.259481ms,36.076551ms,8.553768ms
1000,0.50,31,7,100.481301ms,769.36683ms,19.623983ms,66.691417ms,58.317647ms,33.85119ms,52.935µs,10.54645ms,9.21841ms,9.440184ms,7.952495ms
1000,0.50,31,8,99.526383ms,539.585849ms,71.546652ms,157.662292ms,110.135197ms,63.784439ms,61.822µs,8.447062ms,8.704295ms,8.36115ms,8.455535ms
1000,0.50,31,9,97.81302ms,565.394551ms,196.94946ms,148.205838ms,99.297µs,20.321µs,47.089881ms,98.64µs,9.156565ms,6.635614ms,9.505167ms
1000,0.50,31,10,98.967913ms,398.065787ms,232.52591ms,91.570414ms,137.996032ms,31.141782ms,57.606µs,41.120119ms,17.488366ms,24.379929ms,8.324238ms
1000,0.50,31,11,98.117899ms,606.249038ms,86.826128ms,181.194375ms,105.248µs,19.535278ms,37.989409ms,8.810729ms,40.168538ms,55.036µs,7.849548ms
1000,0.50,31,12,98.537685ms,457.35354ms,44.654729ms,391.419857ms,16.843029ms,46.248649ms,129.994µs,3.310536ms,13.021316ms,8.289231ms,7.798677ms
1000,0.50,31,13,100.526305ms,750.80919ms,51.856µs,155.35967ms,11.196227ms,18.984842ms,23.301855ms,94.34µs,7.052729ms,11.264713ms,8.745313ms
1000,0.50,31,14,100.411037ms,529.770967ms,68.236001ms,195.223337ms,47.969715ms,42.949269ms,66.075577ms,11.13754ms,9.946767ms,9.030728ms,7.885515ms
1000,0.50,31,15,99.260742ms,508.770898ms,86.847202ms,130.831218ms,106.078983ms,93.76672ms,29.071567ms,18.056783ms,2.625018ms,9.352419ms,8.078352ms
1000,0.50,31,16,100.425031ms,621.015303ms,77.656653ms,153.068996ms,110.415µs,10.962493ms,71.645384ms,15.431105ms,14.933146ms,9.559027ms,8.383323ms
1000,0.50,31,17,97.571306ms,505.485226ms,39.637897ms,215.725057ms,82.007µs,90.158756ms,3.101751ms,47.235173ms,36.718023ms,27.384622ms,12.062941ms
1000,0.50,31,18,97.281699ms,627.963226ms,184.989µs,24.228851ms,260.919108ms,30.541883ms,22.264452ms,100.766µs,14.453806ms,5.432559ms,9.039273ms
1000,0.50,31,19,96.440083ms,513.781527ms,236.824893ms,82.862107ms,54.527µs,62.404957ms,50.444665ms,26.700993ms,17.534701ms,11.10687ms,8.329781ms
1000,0.50,6,0,294.755338ms,561.527487ms,150.447214ms,224.759758ms,73.35379ms,109.396023ms,105.961845ms,2.318846ms,27.765408ms,11.888179ms,1.957124ms
1000,0.50,6,1,292.613293ms,796.837986ms,59.925201ms,45.14µs,298.205487ms,17.632794ms,33.125559ms,39.569367ms,48.697µs,18.37µs,2.967712ms
1000,0.50,6,2,291.787554ms,805.309705ms,83.237103ms,113.573165ms,135.284113ms,80.622649ms,49.441µs,14.934744ms,31.427886ms,51.967µs,10.76362ms
1000,0.50,6,3,288.765466ms,868.57644ms,22.003553ms,286.433819ms,83.474716ms,44.827µs,18.234µs,15.835µs,837.221µs,933.942µs,769.71µs
